"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Greene","2020-10-17","4","3735","0","434","7.4","6"
"Greene","2020-10-18","6","3741","0","434","1.3","5.2"
"Greene","2020-10-19","19","3760","3","437","2.8","5.7"
"Greene","2020-10-20","26","3786","2","439","3.4","6.1"
"Greene","2020-10-21","40","3826","3","442","4.4","6.7"
"Greene","2020-10-22","37","3863","1","443","4.8","6.5"
"Greene","2020-10-23","15","3878","1","444","5.8","6.8"
"Greene","2020-10-24","19","3897","2","446","7.3","7.3"
"Greene","2020-10-25","8","3905","2","448","10.8","6.1"
"Greene","2020-10-26","34","3939","1","449","9","5.9"
"Greene","2020-10-27","22","3961","1","450","8.6","6"
"Greene","2020-10-28","22","3983","0","450","7.5","6"
"Greene","2020-10-29","18","4001","3","453","9.5","7.1"
"Greene","2020-10-30","46","4047","4","457","9.8","7.8"
"Greene","2020-10-31","32","4079","2","459","9.2","8.2"
"Greene","2020-11-01","18","4097","2","461","7.2","9"
"Greene","2020-11-02","25","4122","2","463","7.9","8.4"
"Greene","2020-11-03","26","4148","3","466","8.9","8.7"
"Greene","2020-11-04","64","4212","1","467","9.1","8.3"
"Greene","2020-11-05","11","4223","0","467","6.7","8.1"
"Greene","2020-11-06","25","4248","0","467","5.5","7.6"
"Greene","2020-11-07","17","4265","3","470","7.1","8.1"
"Greene","2020-11-08","6","4271","0","470","5.5","6.4"
"Greene","2020-11-09","34","4305","4","474","6.1","7"
"Greene","2020-11-10","41","4346","3","477","5.5","7.2"
"Greene","2020-11-11","43","4389","1","478","5.6","7.3"
"Greene","2020-11-12","18","4407","1","479","6.4","6.6"
"Greene","2020-11-13","36","4443","0","479","6.4","5.9"
"Greene","2020-11-14","30","4473","0","479","3.9","5.5"
"Greene","2020-11-15","15","4488","1","480","4.8","5.2"
"Greene","2020-11-16","79","4567","10","490","4.9","5.5"
"Greene","2020-11-17","47","4614","2","492","4.5","5"
"Greene","2020-11-18","52","4666","5","497","5.5","5.6"
"Greene","2020-11-19","70","4736","1","498","4.9","5.7"
"Greene","2020-11-20","104","4840","5","503","5.6","6"
"Greene","2020-11-21","20","4860","1","504","6.3","5.1"
"Greene","2020-11-22","10","4870","2","506","8.3","6.5"
"Greene","2020-11-23","158","5028","11","517","7.4","6.2"
"Greene","2020-11-24","77","5105","8","525","8.3","6.4"
"Greene","2020-11-25","84","5189","9","534","8.5","7"
"Greene","2020-11-26","5","5194","0","534","8.3","6.6"
"Greene","2020-11-27","44","5238","1","535","7.9","6.8"
"Greene","2020-11-28","19","5257","5","540","11","8.6"
"Greene","2020-11-29","16","5273","3","543","10.8","9.5"
"Greene","2020-11-30","83","5356","5","548","10.6","9"
"Greene","2020-12-01","43","5399","9","557","12.1","10.2"
"Greene","2020-12-02","47","5446","7","564","12.7","10.6"
"Greene","2020-12-03","60","5506","11","575","15.4","11.8"
"Greene","2020-12-04","77","5583","8","583","16.5","12.2"
"Greene","2020-12-05","16","5599","1","584","13.7","12.3"
"Greene","2020-12-06","18","5617","2","586","12.6","11.7"
"Greene","2020-12-07","52","5669","9","595","14.2","12.4"
"Greene","2020-12-08","54","5723","6","601","12.8","12.5"
"Greene","2020-12-09","44","5767","4","605","11.9","12.3"
"Greene","2020-12-10","33","5800","4","609","11.1","13.2"
"Greene","2020-12-11","30","5830","4","613","11.5","14"
"Greene","2020-12-12","61","5891","12","625","13.4","13.5"
"Greene","2020-12-13","31","5922","5","630","14.1","13.3"
"Greene","2020-12-14","104","6026","14","644","13.6","13.9"
"Greene","2020-12-15","126","6152","30","674","15.4","14.1"
"Greene","2020-12-16","71","6223","9","683","15.9","13.9"
"Greene","2020-12-17","43","6266","8","691","16.8","13.9"
"Greene","2020-12-18","63","6329","13","704","17.9","14.7"
"Greene","2020-12-19","50","6379","8","712","17.3","15.4"
"Greene","2020-12-20","29","6408","5","717","17.5","15.8"
"Greene","2020-12-21","84","6492","27","744","20.2","16.9"
"Greene","2020-12-22","59","6551","13","757","19.9","17.6"
"Greene","2020-12-23","72","6623","23","780","22.7","19.3"
"Greene","2020-12-24","77","6700","11","791","22","19.4"
"Greene","2020-12-25","7","6707","4","795","27.3","22.6"
"Greene","2020-12-26","46","6753","12","807","28.7","23"
"Greene","2020-12-27","44","6797","18","825","32.1","24.8"
"Greene","2020-12-28","68","6865","18","843","31.3","25.7"
"Greene","2020-12-29","55","6920","14","857","31.8","25.8"
"Greene","2020-12-30","51","6971","11","868","30.3","26.5"
"Greene","2020-12-31","41","7012","14","882","33.1","27.6"
"Greene","2021-01-01","9","7021","5","887","32.9","30.1"
"Greene","2021-01-02","18","7039","9","896","36.3","32.5"
"Greene","2021-01-03","42","7081","7","903","32.8","32.5"
"Greene","2021-01-04","39","7120","11","914","33.1","32.2"
"Greene","2021-01-05","64","7184","16","930","33","32.4"
"Greene","2021-01-06","70","7254","13","943","32.6","31.4"
"Greene","2021-01-07","78","7332","14","957","30.3","31.7"
"Greene","2021-01-08","65","7397","14","971","25.4","29.2"
"Greene","2021-01-09","43","7440","19","990","24.6","30.4"
"Greene","2021-01-10","27","7467","6","996","25.4","29.1"
"Greene","2021-01-11","62","7529","14","1010","24.6","28.8"
"Greene","2021-01-12","103","7632","19","1029","23.6","28.3"
"Greene","2021-01-13","74","7706","17","1046","24.3","28.4"
"Greene","2021-01-14","50","7756","13","1059","25.4","27.8"
"Greene","2021-01-15","51","7807","7","1066","24.3","24.9"
"Greene","2021-01-16","44","7851","12","1078","21.9","23.2"
"Greene","2021-01-17","8","7859","2","1080","22.3","23.8"
"Greene","2021-01-18","30","7889","4","1084","21","22.8"
"Greene","2021-01-19","13","7902","1","1085","19.4","21.5"
"Greene","2021-01-20","0","7902","0","1085","16.1","20.2"
"Gwinnett","2020-02-01","0","0","0","0",".","."
"Gwinnett","2020-02-02","0","0","0","0",".","."
"Gwinnett","2020-02-03","0","0","0","0",".","."
"Gwinnett","2020-02-04","0","0","0","0",".","."
"Gwinnett","2020-02-05","0","0","0","0",".","."
"Gwinnett","2020-02-06","0","0","0","0",".","."
"Gwinnett","2020-02-07","0","0","0","0","0","."
"Gwinnett","2020-02-08","0","0","0","0","0","."
"Gwinnett","2020-02-09","0","0","0","0","0","."
"Gwinnett","2020-02-10","0","0","0","0","0","."
"Gwinnett","2020-02-11","0","0","0","0","0","."
"Gwinnett","2020-02-12","0","0","0","0","0","."
"Gwinnett","2020-02-13","0","0","0","0","0","."
"Gwinnett","2020-02-14","0","0","0","0","0","0"
"Gwinnett","2020-02-15","0","0","0","0","0","0"
"Gwinnett","2020-02-16","0","0","0","0","0","0"
"Gwinnett","2020-02-17","0","0","0","0","0","0"
"Gwinnett","2020-02-18","0","0","0","0","0","0"
"Gwinnett","2020-02-19","0","0","0","0","0","0"
"Gwinnett","2020-02-20","0","0","0","0","0","0"
"Gwinnett","2020-02-21","0","0","0","0","0","0"
"Gwinnett","2020-02-22","0","0","0","0","0","0"
"Gwinnett","2020-02-23","0","0","0","0","0","0"
"Gwinnett","2020-02-24","0","0","0","0","0","0"
"Gwinnett","2020-02-25","1","1","0","0","0","0"
"Gwinnett","2020-02-26","0","1","0","0","0","0"
"Gwinnett","2020-02-27","0","1","0","0","0","0"
"Gwinnett","2020-02-28","0","1","0","0","0","0"
"Gwinnett","2020-02-29","0","1","0","0","0","0"
"Gwinnett","2020-03-01","0","1","0","0","0","0"
"Gwinnett","2020-03-02","0","1","0","0","0","0"
"Gwinnett","2020-03-03","0","1","0","0","0","0"
"Gwinnett","2020-03-04","4","5","2","2","7.1","3.6"
"Gwinnett","2020-03-05","0","5","0","2","7.1","3.6"
"Gwinnett","2020-03-06","2","7","0","2","7.1","3.6"
"Gwinnett","2020-03-07","6","13","4","6","16.7","8.3"
"Gwinnett","2020-03-08","0","13","0","6","16.7","8.3"
"Gwinnett","2020-03-09","8","21","0","6","16.7","8.3"
"Gwinnett","2020-03-10","11","32","1","7","18","9"
"Gwinnett","2020-03-11","9","41","0","7","10.8","9"
"Gwinnett","2020-03-12","35","76","4","11","12.5","9.8"
"Gwinnett","2020-03-13","31","107","2","13","13.4","10.3"
"Gwinnett","2020-03-14","25","132","3","16","5.6","11.1"
"Gwinnett","2020-03-15","15","147","1","17","6.5","11.6"
"Gwinnett","2020-03-16","89","236","6","23","7.5","12.1"
"Gwinnett","2020-03-17","135","371","16","39","7.9","12.9"
"Gwinnett","2020-03-18","155","526","17","56","9.4","10.1"
"Gwinnett","2020-03-19","128","654","18","74","9.8","11.1"
"Gwinnett","2020-03-20","152","806","16","90","10.4","11.9"
"Gwinnett","2020-03-21","54","860","12","102","11.9","8.7"
"Gwinnett","2020-03-22","20","880","3","105","13.1","9.8"
"Gwinnett","2020-03-23","188","1068","22","127","13.8","10.6"
"Gwinnett","2020-03-24","134","1202","26","153","14.8","11.4"
"Gwinnett","2020-03-25","126","1328","19","172","15.4","12.4"
"Gwinnett","2020-03-26","148","1476","19","191","15.3","12.5"
"Gwinnett","2020-03-27","163","1639","21","212","15.6","13"
"Gwinnett","2020-03-28","30","1669","10","222","17.2","14.5"
"Gwinnett","2020-03-29","33","1702","7","229","18.1","15.6"
"Gwinnett","2020-03-30","178","1880","34","263","19.1","16.4"
"Gwinnett","2020-03-31","144","2024","32","295","19.5","17.2"
"Gwinnett","2020-04-01","151","2175","31","326","20.3","17.9"
"Gwinnett","2020-04-02","143","2318","22","348","20.7","18"
"Gwinnett","2020-04-03","164","2482","22","370","20.7","18.2"
"Gwinnett","2020-04-04","47","2529","3","373","16.9","17"
"Gwinnett","2020-04-05","23","2552","1","374","14.5","16.3"
"Gwinnett","2020-04-06","229","2781","40","414","14.2","16.7"
"Gwinnett","2020-04-07","241","3022","31","445","12.9","16.2"
"Gwinnett","2020-04-08","274","3296","45","490","12.3","16.3"
"Gwinnett","2020-04-09","295","3591","55","545","12.8","16.7"
"Gwinnett","2020-04-10","289","3880","46","591","13.1","16.9"
"Gwinnett","2020-04-11","178","4058","23","614","14.1","15.5"
"Gwinnett","2020-04-12","76","4134","23","637","17.8","16.1"
"Gwinnett","2020-04-13","322","4456","67","704","18.3","16.3"
"Gwinnett","2020-04-14","399","4855","52","756","18.3","15.6"
"Gwinnett","2020-04-15","406","5261","75","831","18.6","15.5"
"Gwinnett","2020-04-16","335","5596","52","883","18.1","15.5"
"Gwinnett","2020-04-17","507","6103","82","965","18.2","15.7"
"Gwinnett","2020-04-18","273","6376","55","1020","19.2","16.6"
"Gwinnett","2020-04-19","127","6503","33","1053","18.6","18.2"
"Gwinnett","2020-04-20","821","7324","84","1137","17.1","17.7"
"Gwinnett","2020-04-21","577","7901","117","1254","18.1","18.2"
"Gwinnett","2020-04-22","1125","9026","137","1391","17.2","17.9"
"Gwinnett","2020-04-23","460","9486","88","1479","17.7","17.9"
"Gwinnett","2020-04-24","612","10098","80","1559","17.3","17.7"
"Gwinnett","2020-04-25","311","10409","42","1601","16.3","17.8"
"Gwinnett","2020-04-26","180","10589","22","1623","14.4","16.5"
"Gwinnett","2020-04-27","737","11326","77","1700","14.4","15.7"
"Gwinnett","2020-04-28","618","11944","100","1800","13.8","16"
"Gwinnett","2020-04-29","609","12553","76","1876","13.9","15.5"
"Gwinnett","2020-04-30","990","13543","87","1963","12.4","15.1"
"Gwinnett","2020-05-01","800","14343","90","2053","12.1","14.7"
"Gwinnett","2020-05-02","409","14752","40","2093","11.6","14"
"Gwinnett","2020-05-03","189","14941","43","2136","13.1","13.7"
"Gwinnett","2020-05-04","677","15618","111","2247","13.9","14.2"
"Gwinnett","2020-05-05","672","16290","93","2340","13.6","13.7"
"Gwinnett","2020-05-06","674","16964","89","2429","13.7","13.8"
"Gwinnett","2020-05-07","737","17701","55","2484","13.5","13"
"Gwinnett","2020-05-08","1562","19263","87","2571","12.7","12.4"
"Gwinnett","2020-05-09","335","19598","51","2622","13.5","12.5"
"Gwinnett","2020-05-10","221","19819","24","2646","11.8","12.4"
"Gwinnett","2020-05-11","822","20641","69","2715","10.7","12.3"
"Gwinnett","2020-05-12","881","21522","66","2781","9.7","11.7"
"Gwinnett","2020-05-13","907","22429","82","2863","9.1","11.4"
"Gwinnett","2020-05-14","1020","23449","91","2954","9.4","11.4"
"Gwinnett","2020-05-15","1157","24606","88","3042","9.6","11.2"
"Gwinnett","2020-05-16","658","25264","59","3101","8.8","11.1"
"Gwinnett","2020-05-17","308","25572","30","3131","8.6","10.2"
"Gwinnett","2020-05-18","1167","26739","102","3233","8.6","9.6"
"Gwinnett","2020-05-19","1156","27895","97","3330","8.8","9.3"
"Gwinnett","2020-05-20","1194","29089","119","3449","8.9","9"
"Gwinnett","2020-05-21","1254","30343","86","3535","8.6","9"
"Gwinnett","2020-05-22","1394","31737","132","3667","8.9","9.3"
"Gwinnett","2020-05-23","997","32734","84","3751","8.8","8.8"
"Gwinnett","2020-05-24","646","33380","51","3802","8.5","8.6"
"Gwinnett","2020-05-25","684","34064","36","3838","8","8.3"
"Gwinnett","2020-05-26","1716","35780","151","3989","8.1","8.4"
"Gwinnett","2020-05-27","1733","37513","163","4152","8","8.5"
"Gwinnett","2020-05-28","1572","39085","111","4263","8","8.3"
"Gwinnett","2020-05-29","1434","40519","112","4375","7.8","8.3"
"Gwinnett","2020-05-30","941","41460","80","4455","7.8","8.3"
"Gwinnett","2020-05-31","506","41966","39","4494","7.8","8.2"
"Gwinnett","2020-06-01","1550","43516","142","4636","8.3","8.2"
"Gwinnett","2020-06-02","1646","45162","165","4801","8.5","8.3"
"Gwinnett","2020-06-03","1713","46875","129","4930","8.3","8.1"
"Gwinnett","2020-06-04","1690","48565","148","5078","8.5","8.3"
"Gwinnett","2020-06-05","1286","49851","123","5201","8.7","8.3"
"Gwinnett","2020-06-06","1046","50897","113","5314","9.1","8.4"
"Gwinnett","2020-06-07","555","51452","71","5385","9.8","8.8"
"Gwinnett","2020-06-08","1609","53061","171","5556","10","9.2"
"Gwinnett","2020-06-09","1545","54606","139","5695","9.9","9.2"
"Gwinnett","2020-06-10","1840","56446","165","5860","10.1","9.2"
"Gwinnett","2020-06-11","1772","58218","183","6043","10.3","9.4"
"Gwinnett","2020-06-12","1701","59919","146","6189","10.2","9.5"
"Gwinnett","2020-06-13","1141","61060","151","6340","10.5","9.8"
"Gwinnett","2020-06-14","661","61721","99","6439","10.8","10.3"
"Gwinnett","2020-06-15","2060","63781","266","6705","11.1","10.6"
"Gwinnett","2020-06-16","1733","65514","219","6924","11.7","10.8"
"Gwinnett","2020-06-17","1751","67265","288","7212","12.7","11.4"
"Gwinnett","2020-06-18","1616","68881","253","7465","13.5","11.9"
"Gwinnett","2020-06-19","1806","70687","260","7725","14.3","12.2"
"Gwinnett","2020-06-20","907","71594","196","7921","15.5","13"
"Gwinnett","2020-06-21","399","71993","100","8021","17","13.9"
"Gwinnett","2020-06-22","2266","74259","415","8436","17.7","14.4"
"Gwinnett","2020-06-23","1729","75988","325","8761","18.6","15.1"
"Gwinnett","2020-06-24","1669","77657","296","9057","18.8","15.8"
"Gwinnett","2020-06-25","2080","79737","389","9446","19.2","16.4"
"Gwinnett","2020-06-26","1932","81669","335","9781","19.7","17"
"Gwinnett","2020-06-27","1197","82866","210","9991","19.1","17.3"
"Gwinnett","2020-06-28","516","83382","81","10072","17.7","17.3"
"Gwinnett","2020-06-29","2194","85576","307","10379","17.1","17.4"
"Gwinnett","2020-06-30","2172","87748","342","10721","16.7","17.6"
"Gwinnett","2020-07-01","2078","89826","326","11047","16.4","17.6"
"Gwinnett","2020-07-02","2355","92181","345","11392","15.8","17.5"
"Gwinnett","2020-07-03","1247","93428","212","11604","15.8","17.7"
"Gwinnett","2020-07-04","614","94042","110","11714","15.8","17.4"
"Gwinnett","2020-07-05","676","94718","135","11849","16.4","17.1"
"Gwinnett","2020-07-06","2421","97139","444","12293","17","17.1"
"Gwinnett","2020-07-07","2626","99765","409","12702","17","16.8"
"Gwinnett","2020-07-08","2496","102261","363","13065","16.9","16.6"
"Gwinnett","2020-07-09","2458","104719","356","13421","16.8","16.3"
"Gwinnett","2020-07-10","2332","107051","343","13764","16.5","16.1"
"Gwinnett","2020-07-11","1107","108158","225","13989","16.8","16.3"
"Gwinnett","2020-07-12","375","108533","70","14059","16.7","16.5"
"Gwinnett","2020-07-13","2512","111045","313","14372","15.8","16.4"
"Gwinnett","2020-07-14","2132","113177","317","14689","15.7","16.4"
"Gwinnett","2020-07-15","2340","115517","304","14993","15.5","16.2"
"Gwinnett","2020-07-16","2805","118322","389","15382","15.4","16.1"
"Gwinnett","2020-07-17","2195","120517","272","15654","15.1","15.8"
"Gwinnett","2020-07-18","1348","121865","187","15841","14.2","15.5"
"Gwinnett","2020-07-19","547","122412","97","15938","14","15.3"
"Gwinnett","2020-07-20","2432","124844","306","16244","14","14.9"
"Gwinnett","2020-07-21","2167","127011","282","16526","13.8","14.8"
"Gwinnett","2020-07-22","2398","129409","283","16809","13.6","14.6"
"Gwinnett","2020-07-23","2198","131607","280","17089","13.4","14.4"
"Gwinnett","2020-07-24","2029","133636","242","17331","13.4","14.2"
"Gwinnett","2020-07-25","1279","134915","172","17503","13.3","13.7"
"Gwinnett","2020-07-26","445","135360","43","17546","12.2","13.1"
"Gwinnett","2020-07-27","2243","137603","269","17815","12.1","13.1"
"Gwinnett","2020-07-28","1904","139507","230","18045","12","12.9"
"Gwinnett","2020-07-29","2039","141546","238","18283","11.9","12.8"
"Gwinnett","2020-07-30","2234","143780","256","18539","11.7","12.6"
"Gwinnett","2020-07-31","2077","145857","186","18725","11.3","12.4"
"Gwinnett","2020-08-01","1493","147350","160","18885","10.9","12.1"
"Gwinnett","2020-08-02","563","147913","76","18961","11.5","11.8"
"Gwinnett","2020-08-03","2096","150009","207","19168","11.2","11.6"
"Gwinnett","2020-08-04","1936","151945","210","19378","11","11.5"
"Gwinnett","2020-08-05","1928","153873","197","19575","10.8","11.4"
"Gwinnett","2020-08-06","2059","155932","219","19794","10.7","11.2"
"Gwinnett","2020-08-07","1831","157763","170","19964","10.7","11"
"Gwinnett","2020-08-08","1163","158926","104","20068","10.5","10.7"
"Gwinnett","2020-08-09","612","159538","54","20122","9.8","10.6"
"Gwinnett","2020-08-10","2250","161788","223","20345","9.8","10.5"
"Gwinnett","2020-08-11","1723","163511","162","20507","9.6","10.3"
"Gwinnett","2020-08-12","1799","165310","161","20668","9.4","10.1"
"Gwinnett","2020-08-13","1673","166983","127","20795","9","9.8"
"Gwinnett","2020-08-14","2021","169004","158","20953","8.8","9.8"
"Gwinnett","2020-08-15","1211","170215","114","21067","8.8","9.7"
"Gwinnett","2020-08-16","594","170809","68","21135","9.2","9.5"
"Gwinnett","2020-08-17","1809","172618","153","21288","9","9.4"
"Gwinnett","2020-08-18","1798","174416","154","21442","8.9","9.2"
"Gwinnett","2020-08-19","1760","176176","126","21568","8.6","9"
"Gwinnett","2020-08-20","1846","178022","136","21704","8.6","8.8"
"Gwinnett","2020-08-21","1785","179807","151","21855","8.7","8.7"
"Gwinnett","2020-08-22","1275","181082","85","21940","8.3","8.6"
"Gwinnett","2020-08-23","487","181569","36","21976","7.7","8.5"
"Gwinnett","2020-08-24","1742","183311","125","22101","7.5","8.3"
"Gwinnett","2020-08-25","1585","184896","111","22212","7.3","8.1"
"Gwinnett","2020-08-26","1602","186498","130","22342","7.5","8"
"Gwinnett","2020-08-27","1720","188218","112","22454","7.3","8"
"Gwinnett","2020-08-28","1712","189930","106","22560","7","7.9"
"Gwinnett","2020-08-29","1186","191116","75","22635","7","7.6"
"Gwinnett","2020-08-30","592","191708","35","22670","6.7","7.2"
"Gwinnett","2020-08-31","1814","193522","113","22783","6.6","7.1"
"Gwinnett","2020-09-01","1684","195206","105","22888","6.5","6.9"
"Gwinnett","2020-09-02","1664","196870","118","23006","6.4","6.9"
"Gwinnett","2020-09-03","1746","198616","105","23111","6.3","6.8"
"Gwinnett","2020-09-04","1755","200371","114","23225","6.3","6.7"
"Gwinnett","2020-09-05","980","201351","64","23289","6.4","6.7"
"Gwinnett","2020-09-06","473","201824","32","23321","6.5","6.6"
"Gwinnett","2020-09-07","706","202530","55","23376","6.7","6.7"
"Gwinnett","2020-09-08","1901","204431","119","23495","6.7","6.6"
"Gwinnett","2020-09-09","1634","206065","107","23602","6.6","6.5"
"Gwinnett","2020-09-10","1948","208013","129","23731","6.7","6.5"
"Gwinnett","2020-09-11","1717","209730","94","23825","6.6","6.4"
"Gwinnett","2020-09-12","1035","210765","49","23874","6.3","6.3"
"Gwinnett","2020-09-13","336","211101","23","23897","6.3","6.4"
"Gwinnett","2020-09-14","1796","212897","94","23991","6","6.3"
"Gwinnett","2020-09-15","1485","214382","75","24066","5.8","6.2"
"Gwinnett","2020-09-16","1574","215956","79","24145","5.6","6.1"
"Gwinnett","2020-09-17","1280","217236","70","24215","5.4","6.1"
"Gwinnett","2020-09-18","1222","218458","60","24275","5.3","5.9"
"Gwinnett","2020-09-19","1271","219729","72","24347","5.5","5.9"
"Gwinnett","2020-09-20","292","220021","22","24369","5.6","5.9"
"Gwinnett","2020-09-21","1805","221826","80","24449","5.4","5.7"
"Gwinnett","2020-09-22","1548","223374","80","24529","5.5","5.6"
"Gwinnett","2020-09-23","1738","225112","79","24608","5.4","5.5"
"Gwinnett","2020-09-24","1887","226999","81","24689","5.2","5.3"
"Gwinnett","2020-09-25","1714","228713","83","24772","5.2","5.3"
"Gwinnett","2020-09-26","870","229583","69","24841","5.5","5.5"
"Gwinnett","2020-09-27","578","230161","40","24881","5.4","5.5"
"Gwinnett","2020-09-28","1872","232033","75","24956","5.4","5.4"
"Gwinnett","2020-09-29","1405","233438","80","25036","5.5","5.5"
"Gwinnett","2020-09-30","1851","235289","100","25136","5.6","5.5"
"Gwinnett","2020-10-01","2182","237471","96","25232","5.6","5.4"
"Gwinnett","2020-10-02","1804","239275","80","25312","5.5","5.4"
"Gwinnett","2020-10-03","1471","240746","50","25362","4.9","5.2"
"Gwinnett","2020-10-04","578","241324","37","25399","4.8","5.1"
"Gwinnett","2020-10-05","1737","243061","99","25498","5.1","5.2"
"Gwinnett","2020-10-06","2121","245182","85","25583","4.8","5.1"
"Gwinnett","2020-10-07","2188","247370","113","25696","4.8","5.2"
"Gwinnett","2020-10-08","2114","249484","102","25798","4.8","5.2"
"Gwinnett","2020-10-09","1955","251439","94","25892","4.9","5.2"
"Gwinnett","2020-10-10","1490","252929","64","25956","5","5"
"Gwinnett","2020-10-11","425","253354","41","25997","5.5","5.2"
"Gwinnett","2020-10-12","1796","255150","75","26072","5.3","5.2"
"Gwinnett","2020-10-13","2059","257209","118","26190","5.5","5.2"
"Gwinnett","2020-10-14","1958","259167","102","26292","5.5","5.2"
"Gwinnett","2020-10-15","2393","261560","152","26444","5.7","5.3"
"Gwinnett","2020-10-16","2026","263586","116","26560","5.9","5.4"
"Gwinnett","2020-10-17","1516","265102","68","26628","5.9","5.5"
"Gwinnett","2020-10-18","596","265698","62","26690","6","5.8"
"Gwinnett","2020-10-19","2121","267819","90","26780","6","5.6"
"Gwinnett","2020-10-20","2102","269921","129","26909","6.1","5.8"
"Gwinnett","2020-10-21","2758","272679","148","27057","6.1","5.8"
"Gwinnett","2020-10-22","2009","274688","120","27177","6","5.9"
"Gwinnett","2020-10-23","1794","276482","129","27306","6.3","6.1"
"Gwinnett","2020-10-24","1609","278091","99","27405","6.5","6.2"
"Gwinnett","2020-10-25","792","278883","75","27480","6.4","6.2"
"Gwinnett","2020-10-26","2098","280981","134","27614","6.7","6.3"
"Gwinnett","2020-10-27","2411","283392","138","27752","6.6","6.3"
"Gwinnett","2020-10-28","2705","286097","154","27906","6.7","6.4"
"Gwinnett","2020-10-29","1958","288055","145","28051","6.9","6.5"
"Gwinnett","2020-10-30","2131","290186","146","28197","6.8","6.5"
"Gwinnett","2020-10-31","1688","291874","134","28331","7.1","6.8"
"Gwinnett","2020-11-01","697","292571","71","28402","7.2","6.8"
"Gwinnett","2020-11-02","2649","295220","148","28550","7.1","6.9"
"Gwinnett","2020-11-03","2122","297342","182","28732","7.5","7"
"Gwinnett","2020-11-04","2101","299443","148","28880","7.7","7.2"
"Gwinnett","2020-11-05","2692","302135","182","29062","7.6","7.2"
"Gwinnett","2020-11-06","2621","304756","190","29252","7.6","7.2"
"Gwinnett","2020-11-07","1828","306584","161","29413","7.7","7.4"
"Gwinnett","2020-11-08","805","307389","106","29519","8.2","7.7"
"Gwinnett","2020-11-09","2679","310068","244","29763","8.7","7.9"
"Gwinnett","2020-11-10","2917","312985","241","30004","8.6","8"
"Gwinnett","2020-11-11","2354","315339","193","30197","8.8","8.2"
"Gwinnett","2020-11-12","2918","318257","255","30452","9.1","8.3"
"Gwinnett","2020-11-13","3046","321303","255","30707","9.2","8.4"
"Gwinnett","2020-11-14","1471","322774","164","30871","9.6","8.7"
"Gwinnett","2020-11-15","1002","323776","118","30989","9.4","8.8"
"Gwinnett","2020-11-16","3229","327005","262","31251","9.2","9"
"Gwinnett","2020-11-17","2883","329888","231","31482","9.2","8.9"
"Gwinnett","2020-11-18","2937","332825","205","31687","9","8.9"
"Gwinnett","2020-11-19","3434","336259","256","31943","8.8","9"
"Gwinnett","2020-11-20","3365","339624","285","32228","8.9","9"
"Gwinnett","2020-11-21","2235","341859","189","32417","8.5","9"
"Gwinnett","2020-11-22","1280","343139","108","32525","8","8.7"
"Gwinnett","2020-11-23","3285","346424","287","32812","8.1","8.7"
"Gwinnett","2020-11-24","2975","349399","329","33141","8.5","8.9"
"Gwinnett","2020-11-25","3061","352460","286","33427","8.9","8.9"
"Gwinnett","2020-11-26","405","352865","45","33472","9.4","9.1"
"Gwinnett","2020-11-27","2295","355160","369","33841","10.5","9.7"
"Gwinnett","2020-11-28","1803","356963","332","34173","11.9","10.2"
"Gwinnett","2020-11-29","1231","358194","245","34418","13.5","10.8"
"Gwinnett","2020-11-30","3733","361927","527","34945","14.3","11.2"
"Gwinnett","2020-12-01","3703","365630","562","35507","14.9","11.7"
"Gwinnett","2020-12-02","3042","368672","442","35949","15.6","12.2"
"Gwinnett","2020-12-03","3715","372387","487","36436","15.9","12.6"
"Gwinnett","2020-12-04","3644","376031","503","36939","15.6","13"
"Gwinnett","2020-12-05","2212","378243","342","37281","15.2","13.5"
"Gwinnett","2020-12-06","1285","379528","249","37530","15.1","14.3"
"Gwinnett","2020-12-07","3733","383261","543","38073","15.1","14.7"
"Gwinnett","2020-12-08","3652","386913","594","38667","15.3","15.1"
"Gwinnett","2020-12-09","3728","390641","515","39182","15.2","15.4"
"Gwinnett","2020-12-10","4070","394711","611","39793","15.5","15.7"
"Gwinnett","2020-12-11","3669","398380","622","40415","15.9","15.7"
"Gwinnett","2020-12-12","2704","401084","452","40867","16.1","15.6"
"Gwinnett","2020-12-13","1484","402568","316","41183","16.4","15.7"
"Gwinnett","2020-12-14","4294","406862","714","41897","16.7","15.9"
"Gwinnett","2020-12-15","4128","410990","634","42531","16.5","15.9"
"Gwinnett","2020-12-16","3356","414346","467","42998","16.6","15.9"
"Gwinnett","2020-12-17","4553","418899","827","43825","17","16.2"
"Gwinnett","2020-12-18","4252","423151","658","44483","16.8","16.4"
"Gwinnett","2020-12-19","3174","426325","574","45057","17","16.5"
"Gwinnett","2020-12-20","1725","428050","454","45511","17.7","17"
"Gwinnett","2020-12-21","4906","432956","961","46472","18.1","17.4"
"Gwinnett","2020-12-22","4366","437322","829","47301","18.6","17.6"
"Gwinnett","2020-12-23","3776","441098","639","47940","19.1","17.8"
"Gwinnett","2020-12-24","2892","443990","500","48440","19","18"
"Gwinnett","2020-12-25","374","444364","69","48509","19.4","18.1"
"Gwinnett","2020-12-26","2799","447163","757","49266","20.7","18.8"
"Gwinnett","2020-12-27","1922","449085","558","49824","21","19.4"
