"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Jenkins","2020-08-10","46","1110","7","135","18.2","15.4"
"Jenkins","2020-08-11","7","1117","0","135","18.2","15.4"
"Jenkins","2020-08-12","23","1140","3","138","18.5","13.5"
"Jenkins","2020-08-13","25","1165","1","139","14.3","13.8"
"Jenkins","2020-08-14","8","1173","0","139","14.3","12.8"
"Jenkins","2020-08-15","7","1180","2","141","16.9","13.4"
"Jenkins","2020-08-16","9","1189","0","141","8.7","13.4"
"Jenkins","2020-08-17","10","1199","4","145","12.2","15.2"
"Jenkins","2020-08-18","3","1202","1","146","17","17.6"
"Jenkins","2020-08-19","29","1231","0","146","15.1","16.8"
"Jenkins","2020-08-20","4","1235","0","146","14.6","14.4"
"Jenkins","2020-08-21","39","1274","0","146","14.6","14.4"
"Jenkins","2020-08-22","4","1278","2","148","17.6","17.2"
"Jenkins","2020-08-23","1","1279","0","148","17.6","13.2"
"Jenkins","2020-08-24","33","1312","4","152","13.6","12.9"
"Jenkins","2020-08-25","11","1323","5","157","15.4","16.2"
"Jenkins","2020-08-26","11","1334","3","160","19.3","17.2"
"Jenkins","2020-08-27","10","1344","5","165","26.4","20.5"
"Jenkins","2020-08-28","7","1351","0","165","26.4","20.5"
"Jenkins","2020-08-29","3","1354","1","166","24","20.8"
"Jenkins","2020-08-30","4","1358","3","169","34.7","26.2"
"Jenkins","2020-08-31","69","1427","17","186","36.5","25.1"
"Jenkins","2020-09-01","9","1436","2","188","33.2","24.3"
"Jenkins","2020-09-02","19","1455","3","191","31.6","25.4"
"Jenkins","2020-09-03","22","1477","3","194","26.4","26.4"
"Jenkins","2020-09-04","11","1488","3","197","30.3","28.3"
"Jenkins","2020-09-05","8","1496","1","198","27.3","25.7"
"Jenkins","2020-09-06","1","1497","0","198","16.6","25.7"
"Jenkins","2020-09-07","3","1500","2","200","22.6","29.6"
"Jenkins","2020-09-08","23","1523","10","210","25.6","29.4"
"Jenkins","2020-09-09","7","1530","3","213","29.5","30.5"
"Jenkins","2020-09-10","5","1535","1","214","30.4","28.4"
"Jenkins","2020-09-11","15","1550","1","215","27.5","28.9"
"Jenkins","2020-09-12","6","1556","0","215","25.7","26.5"
"Jenkins","2020-09-13","3","1559","1","216","30.4","23.5"
"Jenkins","2020-09-14","53","1612","9","225","23.3","23"
"Jenkins","2020-09-15","8","1620","3","228","22.5","24"
"Jenkins","2020-09-16","6","1626","2","230","21.1","25.3"
"Jenkins","2020-09-17","8","1634","0","230","18.3","24.3"
"Jenkins","2020-09-18","8","1642","0","230","17.3","22.4"
"Jenkins","2020-09-19","5","1647","3","233","25.9","25.8"
"Jenkins","2020-09-20","7","1654","2","235","25.2","27.8"
"Jenkins","2020-09-21","35","1689","2","237","23.6","23.5"
"Jenkins","2020-09-22","18","1707","4","241","21.4","21.9"
"Jenkins","2020-09-23","7","1714","2","243","20.7","20.9"
"Jenkins","2020-09-24","9","1723","1","244","22.3","20.3"
"Jenkins","2020-09-25","7","1730","3","247","28.4","22.9"
"Jenkins","2020-09-26","4","1734","0","247","19.9","22.9"
"Jenkins","2020-09-27","3","1737","2","249","25.3","25.3"
"Jenkins","2020-09-28","26","1763","6","255","27.8","25.7"
"Jenkins","2020-09-29","11","1774","2","257","27.2","24.3"
"Jenkins","2020-09-30","7","1781","0","257","23.1","21.9"
"Jenkins","2020-10-01","6","1787","0","257","21.5","21.9"
"Jenkins","2020-10-02","5","1792","0","257","15.4","21.9"
"Jenkins","2020-10-03","3","1795","0","257","15.4","17.6"
"Jenkins","2020-10-04","6","1801","0","257","5.9","15.6"
"Jenkins","2020-10-05","24","1825","4","261","5","16.4"
"Jenkins","2020-10-06","6","1831","1","262","4.8","16"
"Jenkins","2020-10-07","4","1835","1","263","8.3","15.7"
"Jenkins","2020-10-08","9","1844","2","265","11.5","16.5"
"Jenkins","2020-10-09","3","1847","0","265","11.5","13.5"
"Jenkins","2020-10-10","3","1850","0","265","11.5","13.5"
"Jenkins","2020-10-11","0","1850","0","265","11.5","8.7"
"Jenkins","2020-10-12","6","1856","0","265","9.1","7.1"
"Jenkins","2020-10-13","5","1861","1","266","9.6","7.2"
"Jenkins","2020-10-14","2","1863","0","266","6","7.2"
"Jenkins","2020-10-15","5","1868","0","266","2.9","7.2"
"Jenkins","2020-10-16","3","1871","0","266","2.9","7.2"
"Jenkins","2020-10-17","3","1874","0","266","2.9","7.2"
"Jenkins","2020-10-18","2","1876","0","266","2.9","7.2"
"Jenkins","2020-10-19","17","1893","1","267","3.7","6.4"
"Jenkins","2020-10-20","5","1898","0","267","0.8","5.2"
"Jenkins","2020-10-21","3","1901","0","267","0.8","3.4"
"Jenkins","2020-10-22","2","1903","0","267","0.8","1.8"
"Jenkins","2020-10-23","7","1910","4","271","9","5.9"
"Jenkins","2020-10-24","3","1913","0","271","9","5.9"
"Jenkins","2020-10-25","1","1914","0","271","9","5.9"
"Jenkins","2020-10-26","32","1946","4","275","9.9","6.8"
"Jenkins","2020-10-27","5","1951","0","275","9.9","5.4"
"Jenkins","2020-10-28","6","1957","1","276","12.3","6.6"
"Jenkins","2020-10-29","2","1959","0","276","12.3","6.6"
"Jenkins","2020-10-30","0","1959","0","276","4.2","6.6"
"Jenkins","2020-10-31","0","1959","0","276","4.2","6.6"
"Johnson","2020-02-01","0","0","0","0",".","."
"Johnson","2020-02-02","0","0","0","0",".","."
"Johnson","2020-02-03","0","0","0","0",".","."
"Johnson","2020-02-04","0","0","0","0",".","."
"Johnson","2020-02-05","0","0","0","0",".","."
"Johnson","2020-02-06","0","0","0","0",".","."
"Johnson","2020-02-07","0","0","0","0","0","."
"Johnson","2020-02-08","0","0","0","0","0","."
"Johnson","2020-02-09","0","0","0","0","0","."
"Johnson","2020-02-10","0","0","0","0","0","."
"Johnson","2020-02-11","0","0","0","0","0","."
"Johnson","2020-02-12","0","0","0","0","0","."
"Johnson","2020-02-13","0","0","0","0","0","."
"Johnson","2020-02-14","0","0","0","0","0","0"
"Johnson","2020-02-15","0","0","0","0","0","0"
"Johnson","2020-02-16","0","0","0","0","0","0"
"Johnson","2020-02-17","0","0","0","0","0","0"
"Johnson","2020-02-18","0","0","0","0","0","0"
"Johnson","2020-02-19","0","0","0","0","0","0"
"Johnson","2020-02-20","0","0","0","0","0","0"
"Johnson","2020-02-21","0","0","0","0","0","0"
"Johnson","2020-02-22","0","0","0","0","0","0"
"Johnson","2020-02-23","0","0","0","0","0","0"
"Johnson","2020-02-24","0","0","0","0","0","0"
"Johnson","2020-02-25","0","0","0","0","0","0"
"Johnson","2020-02-26","0","0","0","0","0","0"
"Johnson","2020-02-27","0","0","0","0","0","0"
"Johnson","2020-02-28","0","0","0","0","0","0"
"Johnson","2020-02-29","0","0","0","0","0","0"
"Johnson","2020-03-01","0","0","0","0","0","0"
"Johnson","2020-03-02","0","0","0","0","0","0"
"Johnson","2020-03-03","0","0","0","0","0","0"
"Johnson","2020-03-04","0","0","0","0","0","0"
"Johnson","2020-03-05","0","0","0","0","0","0"
"Johnson","2020-03-06","0","0","0","0","0","0"
"Johnson","2020-03-07","0","0","0","0","0","0"
"Johnson","2020-03-08","0","0","0","0","0","0"
"Johnson","2020-03-09","0","0","0","0","0","0"
"Johnson","2020-03-10","0","0","0","0","0","0"
"Johnson","2020-03-11","0","0","0","0","0","0"
"Johnson","2020-03-12","0","0","0","0","0","0"
"Johnson","2020-03-13","0","0","0","0","0","0"
"Johnson","2020-03-14","0","0","0","0","0","0"
"Johnson","2020-03-15","0","0","0","0","0","0"
"Johnson","2020-03-16","0","0","0","0","0","0"
"Johnson","2020-03-17","1","1","0","0","0","0"
"Johnson","2020-03-18","1","2","0","0","0","0"
"Johnson","2020-03-19","1","3","0","0","0","0"
"Johnson","2020-03-20","1","4","0","0","0","0"
"Johnson","2020-03-21","0","4","0","0","0","0"
"Johnson","2020-03-22","0","4","0","0","0","0"
"Johnson","2020-03-23","1","5","0","0","0","0"
"Johnson","2020-03-24","3","8","1","1","4.8","2.4"
"Johnson","2020-03-25","3","11","0","1","4.8","2.4"
"Johnson","2020-03-26","1","12","0","1","4.8","2.4"
"Johnson","2020-03-27","1","13","0","1","4.8","2.4"
"Johnson","2020-03-28","0","13","0","1","4.8","2.4"
"Johnson","2020-03-29","0","13","0","1","4.8","2.4"
"Johnson","2020-03-30","4","17","3","4","15.5","7.7"
"Johnson","2020-03-31","0","17","0","4","10.7","7.7"
"Johnson","2020-04-01","1","18","0","4","10.7","7.7"
"Johnson","2020-04-02","0","18","0","4","10.7","7.7"
"Johnson","2020-04-03","3","21","0","4","10.7","7.7"
"Johnson","2020-04-04","0","21","0","4","10.7","7.7"
"Johnson","2020-04-05","0","21","0","4","10.7","7.7"
"Johnson","2020-04-06","2","23","1","5","7.1","11.3"
"Johnson","2020-04-07","1","24","0","5","7.1","8.9"
"Johnson","2020-04-08","8","32","7","12","19.6","15.2"
"Johnson","2020-04-09","2","34","0","12","19.6","15.2"
"Johnson","2020-04-10","1","35","0","12","19.6","15.2"
"Johnson","2020-04-11","0","35","0","12","19.6","15.2"
"Johnson","2020-04-12","4","39","3","15","30.4","20.5"
"Johnson","2020-04-13","11","50","6","21","31","19.1"
"Johnson","2020-04-14","1","51","0","21","31","19.1"
"Johnson","2020-04-15","3","54","3","24","32.8","26.2"
"Johnson","2020-04-16","7","61","7","31","47.1","33.4"
"Johnson","2020-04-17","1","62","0","31","47.1","33.4"
"Johnson","2020-04-18","1","63","1","32","61.4","40.5"
"Johnson","2020-04-19","1","64","0","32","50.6","40.5"
"Johnson","2020-04-20","2","66","1","33","50","40.5"
"Johnson","2020-04-21","5","71","2","35","55.7","43.4"
"Johnson","2020-04-22","4","75","0","35","41.4","37.1"
"Johnson","2020-04-23","2","77","0","35","27.1","37.1"
"Johnson","2020-04-24","9","86","0","35","27.1","37.1"
"Johnson","2020-04-25","2","88","0","35","12.9","37.1"
"Johnson","2020-04-26","1","89","0","35","12.9","31.8"
"Johnson","2020-04-27","15","104","9","44","14.3","32.1"
"Johnson","2020-04-28","12","116","5","49","14.5","35.1"
"Johnson","2020-04-29","11","127","4","53","19.7","30.6"
"Johnson","2020-04-30","12","139","2","55","22.1","24.6"
"Johnson","2020-05-01","2","141","1","56","29.2","28.2"
"Johnson","2020-05-02","2","143","1","57","36.4","24.6"
"Johnson","2020-05-03","31","174","0","57","36.4","24.6"
"Johnson","2020-05-04","14","188","0","57","27.8","21"
"Johnson","2020-05-05","7","195","1","58","23.9","19.2"
"Johnson","2020-05-06","8","203","1","59","20.5","20.1"
"Johnson","2020-05-07","3","206","2","61","27.6","24.9"
"Johnson","2020-05-08","4","210","0","61","20.5","24.9"
"Johnson","2020-05-09","2","212","0","61","13.4","24.9"
"Johnson","2020-05-10","1","213","0","61","13.4","24.9"
"Johnson","2020-05-11","9","222","3","64","18.1","23"
"Johnson","2020-05-12","3","225","0","64","16.1","20"
"Johnson","2020-05-13","6","231","2","66","19","19.8"
"Johnson","2020-05-14","8","239","2","68","13.1","20.4"
"Johnson","2020-05-15","1","240","0","68","13.1","16.8"
"Johnson","2020-05-16","24","264","8","76","17.9","15.6"
"Johnson","2020-05-17","8","272","8","84","32.1","22.7"
"Johnson","2020-05-18","4","276","0","84","27.4","22.7"
"Johnson","2020-05-19","9","285","0","84","27.4","21.7"
"Johnson","2020-05-20","6","291","0","84","22.6","20.8"
"Johnson","2020-05-21","3","294","0","84","19","16.1"
"Johnson","2020-05-22","3","297","0","84","19","16.1"
"Johnson","2020-05-23","2","299","0","84","14.3","16.1"
"Johnson","2020-05-24","3","302","0","84","0","16.1"
"Johnson","2020-05-25","4","306","1","85","3.6","15.5"
"Johnson","2020-05-26","3","309","0","85","3.6","15.5"
"Johnson","2020-05-27","7","316","0","85","3.6","13.1"
"Johnson","2020-05-28","11","327","0","85","3.6","11.3"
"Johnson","2020-05-29","1","328","0","85","3.6","11.3"
"Johnson","2020-05-30","3","331","1","86","8.3","11.3"
"Johnson","2020-05-31","0","331","0","86","8.3","4.2"
"Johnson","2020-06-01","8","339","0","86","4.8","4.2"
"Johnson","2020-06-02","5","344","0","86","4.8","4.2"
"Johnson","2020-06-03","15","359","0","86","4.8","4.2"
"Johnson","2020-06-04","28","387","0","86","4.8","4.2"
"Johnson","2020-06-05","5","392","1","87","7.6","5.6"
"Johnson","2020-06-06","0","392","0","87","2.9","5.6"
"Johnson","2020-06-07","2","394","0","87","2.9","5.6"
"Johnson","2020-06-08","2","396","0","87","2.9","3.8"
"Johnson","2020-06-09","0","396","0","87","2.9","3.8"
"Johnson","2020-06-10","10","406","0","87","2.9","3.8"
"Johnson","2020-06-11","27","433","0","87","2.9","3.8"
"Johnson","2020-06-12","12","445","1","88","1.2","4.4"
"Johnson","2020-06-13","1","446","0","88","1.2","2"
"Johnson","2020-06-14","2","448","1","89","8.3","5.6"
"Johnson","2020-06-15","2","450","0","89","8.3","5.6"
"Johnson","2020-06-16","4","454","0","89","8.3","5.6"
"Johnson","2020-06-17","4","458","0","89","8.3","5.6"
"Johnson","2020-06-18","1","459","0","89","8.3","5.6"
"Johnson","2020-06-19","2","461","0","89","7.1","4.2"
"Johnson","2020-06-20","1","462","0","89","7.1","4.2"
"Johnson","2020-06-21","0","462","0","89","0","4.2"
"Johnson","2020-06-22","3","465","0","89","0","4.2"
"Johnson","2020-06-23","0","465","0","89","0","4.2"
"Johnson","2020-06-24","9","474","0","89","0","4.2"
"Johnson","2020-06-25","4","478","1","90","3.6","6"
"Johnson","2020-06-26","5","483","0","90","3.6","5.4"
"Johnson","2020-06-27","3","486","1","91","8.3","7.7"
"Johnson","2020-06-28","0","486","0","91","8.3","4.2"
"Johnson","2020-06-29","2","488","0","91","8.3","4.2"
"Johnson","2020-06-30","5","493","1","92","11.2","5.6"
"Johnson","2020-07-01","3","496","1","93","16","8"
"Johnson","2020-07-02","6","502","1","94","14.8","9.2"
"Johnson","2020-07-03","2","504","1","95","21.9","12.7"
"Johnson","2020-07-04","0","504","0","95","17.1","12.7"
"Johnson","2020-07-05","6","510","2","97","21.9","15.1"
"Johnson","2020-07-06","9","519","1","98","23.5","15.9"
"Johnson","2020-07-07","12","531","4","102","25.4","18.3"
"Johnson","2020-07-08","5","536","0","102","20.6","18.3"
"Johnson","2020-07-09","6","542","1","103","20.6","17.7"
"Johnson","2020-07-10","5","547","2","105","19.2","20.6"
"Johnson","2020-07-11","3","550","2","107","28.7","22.9"
"Johnson","2020-07-12","1","551","0","107","24","22.9"
"Johnson","2020-07-13","6","557","0","107","22.4","22.9"
"Johnson","2020-07-14","9","566","1","108","19.2","22.3"
"Johnson","2020-07-15","7","573","0","108","19.2","19.9"
"Johnson","2020-07-16","4","577","1","109","20.4","20.5"
"Johnson","2020-07-17","2","579","0","109","14.7","16.9"
"Johnson","2020-07-18","1","580","1","110","19.4","24.1"
"Johnson","2020-07-19","2","582","0","110","19.4","21.7"
"Johnson","2020-07-20","1","583","0","110","19.4","20.9"
"Johnson","2020-07-21","7","590","2","112","21.9","20.6"
"Johnson","2020-07-22","4","594","0","112","21.9","20.6"
"Johnson","2020-07-23","3","597","0","112","18.4","19.4"
"Johnson","2020-07-24","6","603","3","115","25.5","20.1"
"Johnson","2020-07-25","6","609","2","117","16","17.7"
"Johnson","2020-07-26","1","610","1","118","30.3","24.9"
"Johnson","2020-07-27","4","614","1","119","33.8","26.6"
"Johnson","2020-07-28","2","616","1","120","36.9","29.4"
"Johnson","2020-07-29","3","619","0","120","36.9","29.4"
"Johnson","2020-07-30","3","622","1","121","41.7","30"
"Johnson","2020-07-31","6","628","2","123","39.3","32.4"
"Johnson","2020-08-01","4","632","4","127","48.8","32.4"
"Johnson","2020-08-02","3","635","1","128","39.3","34.8"
"Johnson","2020-08-03","3","638","0","128","35.7","34.8"
"Johnson","2020-08-04","5","643","0","128","28.6","32.7"
"Johnson","2020-08-05","9","652","3","131","33.3","35.1"
"Johnson","2020-08-06","4","656","1","132","32.1","36.9"
"Johnson","2020-08-07","6","662","1","133","29.8","34.5"
"Johnson","2020-08-08","6","668","2","135","20.2","34.5"
"Johnson","2020-08-09","1","669","0","135","15.5","27.4"
"Johnson","2020-08-10","5","674","0","135","15.5","25.6"
"Johnson","2020-08-11","9","683","2","137","18.7","23.6"
"Johnson","2020-08-12","4","687","0","137","13.9","23.6"
"Johnson","2020-08-13","3","690","0","137","10.3","21.2"
"Johnson","2020-08-14","12","702","1","138","9.1","19.4"
"Johnson","2020-08-15","8","710","2","140","7.9","14.1"
"Johnson","2020-08-16","2","712","1","141","15.1","15.3"
"Johnson","2020-08-17","4","716","0","141","15.1","15.3"
"Johnson","2020-08-18","3","719","3","144","26.2","22.4"
"Johnson","2020-08-19","5","724","1","145","29","21.5"
"Johnson","2020-08-20","5","729","1","146","31.9","21.1"
"Johnson","2020-08-21","8","737","2","148","34.3","21.7"
"Johnson","2020-08-22","7","744","2","150","34.8","21.4"
"Johnson","2020-08-23","3","747","2","152","37.2","26.1"
"Johnson","2020-08-24","10","757","0","152","37.2","26.1"
"Johnson","2020-08-25","9","766","2","154","26.1","26.1"
"Johnson","2020-08-26","9","775","0","154","23.2","26.1"
"Johnson","2020-08-27","6","781","2","156","25.1","28.5"
"Johnson","2020-08-28","35","816","19","175","29.3","31.8"
"Johnson","2020-08-29","3","819","1","176","30","32.4"
"Johnson","2020-08-30","2","821","1","177","27.6","32.4"
"Johnson","2020-08-31","6","827","1","178","30","33.6"
"Johnson","2020-09-01","5","832","4","182","38.2","32.1"
"Johnson","2020-09-02","6","838","1","183","40.6","31.9"
"Johnson","2020-09-03","4","842","1","184","39.4","32.3"
"Johnson","2020-09-04","23","865","11","195","38.5","33.9"
"Johnson","2020-09-05","7","872","2","197","37.8","33.9"
"Johnson","2020-09-06","2","874","0","197","30.7","29.1"
"Johnson","2020-09-07","3","877","2","199","37.8","33.9"
"Johnson","2020-09-08","18","895","3","202","28.8","33.5"
"Johnson","2020-09-09","3","898","0","202","26.4","33.5"
"Johnson","2020-09-10","6","904","0","202","22.8","31.1"
"Johnson","2020-09-11","11","915","6","208","23.8","31.1"
"Johnson","2020-09-12","3","918","1","209","24.5","31.1"
"Johnson","2020-09-13","0","918","0","209","24.5","27.6"
"Johnson","2020-09-14","5","923","0","209","14.9","26.4"
"Johnson","2020-09-15","9","932","0","209","12.6","20.7"
"Johnson","2020-09-16","3","935","1","210","17.3","21.9"
"Johnson","2020-09-17","14","949","2","212","19.4","21.1"
"Johnson","2020-09-18","3","952","1","213","16.3","20.1"
"Johnson","2020-09-19","3","955","0","213","11.6","18"
"Johnson","2020-09-20","0","955","0","213","11.6","18"
"Johnson","2020-09-21","10","965","1","214","13","14"
"Johnson","2020-09-22","15","980","2","216","14.9","13.7"
"Johnson","2020-09-23","1","981","0","216","10.1","13.7"
"Johnson","2020-09-24","10","991","5","221","15.2","17.3"
"Johnson","2020-09-25","4","995","1","222","14","15.2"
"Johnson","2020-09-26","2","997","0","222","14","12.8"
"Johnson","2020-09-27","1","998","0","222","14","12.8"
"Johnson","2020-09-28","13","1011","2","224","14.8","13.9"
"Johnson","2020-09-29","6","1017","1","225","15.3","15.1"
"Johnson","2020-09-30","4","1021","0","225","15.3","12.7"
"Johnson","2020-10-01","4","1025","0","225","8.2","11.7"
"Johnson","2020-10-02","11","1036","0","225","4.6","9.3"
"Johnson","2020-10-03","8","1044","0","225","4.6","9.3"
"Johnson","2020-10-04","4","1048","1","226","8.2","11.1"
"Johnson","2020-10-05","6","1054","0","226","6","10.4"
"Johnson","2020-10-06","24","1078","1","227","4.2","9.7"
"Johnson","2020-10-07","4","1082","0","227","4.2","9.7"
"Johnson","2020-10-08","10","1092","2","229","7","7.6"
"Johnson","2020-10-09","8","1100","0","229","7","5.8"
"Johnson","2020-10-10","2","1102","0","229","7","5.8"
"Johnson","2020-10-11","0","1102","0","229","3.5","5.8"
"Johnson","2020-10-12","6","1108","0","229","3.5","4.7"
"Johnson","2020-10-13","5","1113","2","231","8.6","6.4"
"Johnson","2020-10-14","2","1115","0","231","8.6","6.4"
"Johnson","2020-10-15","5","1120","1","232","8.6","7.8"
"Johnson","2020-10-16","1","1121","0","232","8.6","7.8"
"Johnson","2020-10-17","4","1125","1","233","12.1","9.6"
"Johnson","2020-10-18","2","1127","1","234","19.3","11.4"
"Johnson","2020-10-19","7","1134","0","234","19.3","11.4"
"Johnson","2020-10-20","19","1153","0","234","13.6","11.1"
"Johnson","2020-10-21","3","1156","0","234","13.6","11.1"
"Johnson","2020-10-22","8","1164","1","235","12.5","10.5"
"Johnson","2020-10-23","1","1165","1","236","26.8","17.7"
"Johnson","2020-10-24","0","1165","0","236","23.2","17.7"
"Johnson","2020-10-25","3","1168","1","237","20.8","20.1"
"Johnson","2020-10-26","3","1171","0","237","20.8","20.1"
"Johnson","2020-10-27","6","1177","0","237","20.8","17.2"
"Johnson","2020-10-28","7","1184","0","237","20.8","17.2"
"Johnson","2020-10-29","1","1185","0","237","19","15.8"
"Johnson","2020-10-30","0","1185","0","237","4.8","15.8"
"Johnson","2020-10-31","0","1185","0","237","4.8","14"
"Jones","2020-02-01","0","0","0","0",".","."
"Jones","2020-02-02","0","0","0","0",".","."
"Jones","2020-02-03","0","0","0","0",".","."
"Jones","2020-02-04","0","0","0","0",".","."
"Jones","2020-02-05","0","0","0","0",".","."
"Jones","2020-02-06","0","0","0","0",".","."
"Jones","2020-02-07","0","0","0","0","0","."
"Jones","2020-02-08","0","0","0","0","0","."
"Jones","2020-02-09","0","0","0","0","0","."
"Jones","2020-02-10","0","0","0","0","0","."
"Jones","2020-02-11","0","0","0","0","0","."
"Jones","2020-02-12","0","0","0","0","0","."
"Jones","2020-02-13","0","0","0","0","0","."
"Jones","2020-02-14","0","0","0","0","0","0"
"Jones","2020-02-15","0","0","0","0","0","0"
"Jones","2020-02-16","0","0","0","0","0","0"
"Jones","2020-02-17","0","0","0","0","0","0"
"Jones","2020-02-18","0","0","0","0","0","0"
"Jones","2020-02-19","0","0","0","0","0","0"
"Jones","2020-02-20","0","0","0","0","0","0"
"Jones","2020-02-21","0","0","0","0","0","0"
"Jones","2020-02-22","0","0","0","0","0","0"
"Jones","2020-02-23","0","0","0","0","0","0"
"Jones","2020-02-24","0","0","0","0","0","0"
"Jones","2020-02-25","0","0","0","0","0","0"
"Jones","2020-02-26","0","0","0","0","0","0"
"Jones","2020-02-27","0","0","0","0","0","0"
"Jones","2020-02-28","0","0","0","0","0","0"
"Jones","2020-02-29","0","0","0","0","0","0"
"Jones","2020-03-01","0","0","0","0","0","0"
"Jones","2020-03-02","0","0","0","0","0","0"
"Jones","2020-03-03","0","0","0","0","0","0"
"Jones","2020-03-04","0","0","0","0","0","0"
"Jones","2020-03-05","0","0","0","0","0","0"
"Jones","2020-03-06","0","0","0","0","0","0"
"Jones","2020-03-07","0","0","0","0","0","0"
"Jones","2020-03-08","0","0","0","0","0","0"
"Jones","2020-03-09","0","0","0","0","0","0"
"Jones","2020-03-10","0","0","0","0","0","0"
"Jones","2020-03-11","0","0","0","0","0","0"
"Jones","2020-03-12","0","0","0","0","0","0"
"Jones","2020-03-13","1","1","0","0","0","0"
"Jones","2020-03-14","0","1","0","0","0","0"
"Jones","2020-03-15","0","1","0","0","0","0"
"Jones","2020-03-16","3","4","0","0","0","0"
"Jones","2020-03-17","5","9","0","0","0","0"
"Jones","2020-03-18","5","14","0","0","0","0"
"Jones","2020-03-19","1","15","0","0","0","0"
"Jones","2020-03-20","1","16","0","0","0","0"
"Jones","2020-03-21","2","18","0","0","0","0"
"Jones","2020-03-22","5","23","0","0","0","0"
"Jones","2020-03-23","7","30","2","2","4.1","2"
"Jones","2020-03-24","6","36","0","2","4.1","2"
"Jones","2020-03-25","19","55","3","5","6.3","3.2"
"Jones","2020-03-26","9","64","0","5","6.3","3.2"
"Jones","2020-03-27","10","74","1","6","7.8","3.9"
"Jones","2020-03-28","1","75","0","6","7.8","3.9"
"Jones","2020-03-29","3","78","0","6","7.8","3.9"
"Jones","2020-03-30","4","82","0","6","3.7","3.9"
"Jones","2020-03-31","10","92","3","9","8","6"
"Jones","2020-04-01","10","102","0","9","5.7","6"
"Jones","2020-04-02","11","113","1","10","7","6.7"
"Jones","2020-04-03","9","122","3","13","10.3","9.1"
"Jones","2020-04-04","5","127","2","15","16.1","11.9"
"Jones","2020-04-05","5","132","0","15","16.1","11.9"
"Jones","2020-04-06","6","138","2","17","20.8","12.3"
"Jones","2020-04-07","5","143","2","19","22.3","15.1"
"Jones","2020-04-08","6","149","0","19","22.3","14"
"Jones","2020-04-09","9","158","4","23","27.3","17.2"
"Jones","2020-04-10","6","164","1","24","24.9","17.6"
"Jones","2020-04-11","1","165","1","25","33.5","24.8"
"Jones","2020-04-12","3","168","0","25","33.5","24.8"
"Jones","2020-04-13","23","191","0","25","28.7","24.8"
"Jones","2020-04-14","13","204","0","25","23","22.6"
"Jones","2020-04-15","27","231","6","31","26.2","24.2"
"Jones","2020-04-16","27","258","1","32","20.4","23.8"
"Jones","2020-04-17","13","271","1","33","19.1","22"
"Jones","2020-04-18","3","274","0","33","4.8","19.1"
"Jones","2020-04-19","5","279","0","33","4.8","19.1"
"Jones","2020-04-20","20","299","4","37","7.7","18.2"
"Jones","2020-04-21","28","327","4","41","9.7","16.4"
"Jones","2020-04-22","18","345","1","42","7.3","16.8"
"Jones","2020-04-23","5","350","2","44","12.5","16.4"
"Jones","2020-04-24","35","385","5","49","13.4","16.3"
"Jones","2020-04-25","3","388","0","49","13.4","9.1"
"Jones","2020-04-26","6","394","0","49","13.4","9.1"
"Jones","2020-04-27","17","411","8","57","17.3","12.5"
"Jones","2020-04-28","14","425","0","57","15.3","12.5"
"Jones","2020-04-29","11","436","0","57","14.5","10.9"
"Jones","2020-04-30","12","448","0","57","8.8","10.6"
"Jones","2020-05-01","19","467","1","58","7.5","10.5"
"Jones","2020-05-02","11","478","1","59","8.8","11.1"
"Jones","2020-05-03","5","483","0","59","8.8","11.1"
"Jones","2020-05-04","8","491","1","60","3.8","10.6"
"Jones","2020-05-05","15","506","1","61","4.8","10"
"Jones","2020-05-06","18","524","2","63","6.4","10.4"
"Jones","2020-05-07","14","538","0","63","6.4","7.6"
"Jones","2020-05-08","18","556","0","63","5.6","6.5"
"Jones","2020-05-09","3","559","0","63","4.3","6.5"
"Jones","2020-05-10","7","566","1","64","6.4","7.6"
"Jones","2020-05-11","20","586","1","65","5.3","4.6"
"Jones","2020-05-12","11","597","0","65","4.3","4.6"
"Jones","2020-05-13","45","642","0","65","2.8","4.6"
"Jones","2020-05-14","40","682","4","69","4.2","5.3"
"Jones","2020-05-15","34","716","1","70","4.6","5.1"
"Jones","2020-05-16","0","716","0","70","4.6","4.5"
"Jones","2020-05-17","4","720","0","70","2.6","4.5"
"Jones","2020-05-18","34","754","3","73","3.1","4.2"
"Jones","2020-05-19","25","779","2","75","4.3","4.3"
"Jones","2020-05-20","14","793","0","75","4.3","3.5"
"Jones","2020-05-21","16","809","2","77","4.6","4.4"
"Jones","2020-05-22","24","833","0","77","4.2","4.4"
"Jones","2020-05-23","7","840","0","77","4.2","4.4"
"Jones","2020-05-24","6","846","0","77","4.2","3.4"
"Jones","2020-05-25","6","852","1","78","5.3","4.2"
"Jones","2020-05-26","19","871","0","78","4.2","4.2"
"Jones","2020-05-27","72","943","2","80","4.6","4.4"
"Jones","2020-05-28","47","990","2","82","3.4","4"
"Jones","2020-05-29","81","1071","6","88","4.4","4.3"
"Jones","2020-05-30","3","1074","0","88","4.4","4.3"
"Jones","2020-05-31","9","1083","1","89","6","5.1"
"Jones","2020-06-01","51","1134","7","96","5.6","5.5"
"Jones","2020-06-02","18","1152","4","100","8.8","6.5"
