"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Gordon","2020-02-15","0","0","0","0","0","0"
"Gordon","2020-02-16","0","0","0","0","0","0"
"Gordon","2020-02-17","0","0","0","0","0","0"
"Gordon","2020-02-18","0","0","0","0","0","0"
"Gordon","2020-02-19","0","0","0","0","0","0"
"Gordon","2020-02-20","0","0","0","0","0","0"
"Gordon","2020-02-21","0","0","0","0","0","0"
"Gordon","2020-02-22","0","0","0","0","0","0"
"Gordon","2020-02-23","0","0","0","0","0","0"
"Gordon","2020-02-24","0","0","0","0","0","0"
"Gordon","2020-02-25","0","0","0","0","0","0"
"Gordon","2020-02-26","0","0","0","0","0","0"
"Gordon","2020-02-27","0","0","0","0","0","0"
"Gordon","2020-02-28","0","0","0","0","0","0"
"Gordon","2020-02-29","0","0","0","0","0","0"
"Gordon","2020-03-01","0","0","0","0","0","0"
"Gordon","2020-03-02","1","1","1","1","14.3","7.1"
"Gordon","2020-03-03","0","1","0","1","14.3","7.1"
"Gordon","2020-03-04","0","1","0","1","14.3","7.1"
"Gordon","2020-03-05","0","1","0","1","14.3","7.1"
"Gordon","2020-03-06","0","1","0","1","14.3","7.1"
"Gordon","2020-03-07","0","1","0","1","14.3","7.1"
"Gordon","2020-03-08","4","5","2","3","21.4","10.7"
"Gordon","2020-03-09","4","9","0","3","7.1","10.7"
"Gordon","2020-03-10","3","12","0","3","7.1","10.7"
"Gordon","2020-03-11","10","22","1","4","8.6","11.4"
"Gordon","2020-03-12","9","31","0","4","8.6","11.4"
"Gordon","2020-03-13","10","41","4","8","14.3","14.3"
"Gordon","2020-03-14","2","43","0","8","14.3","14.3"
"Gordon","2020-03-15","10","53","2","10","10","15.7"
"Gordon","2020-03-16","19","72","1","11","10.8","8.9"
"Gordon","2020-03-17","7","79","1","12","12.8","10"
"Gordon","2020-03-18","3","82","0","12","11.4","10"
"Gordon","2020-03-19","12","94","4","16","16.1","12.3"
"Gordon","2020-03-20","14","108","6","22","16.5","15.4"
"Gordon","2020-03-21","4","112","0","22","16.5","15.4"
"Gordon","2020-03-22","8","120","2","24","17.2","13.6"
"Gordon","2020-03-23","17","137","0","24","16.5","13.6"
"Gordon","2020-03-24","4","141","0","24","14.5","13.6"
"Gordon","2020-03-25","12","153","0","24","14.5","12.9"
"Gordon","2020-03-26","12","165","0","24","9.7","12.9"
"Gordon","2020-03-27","11","176","0","24","3.6","10.1"
"Gordon","2020-03-28","11","187","3","27","7.5","12"
"Gordon","2020-03-29","3","190","0","27","3.9","10.6"
"Gordon","2020-03-30","4","194","0","27","3.9","10.2"
"Gordon","2020-03-31","13","207","1","28","5","9.7"
"Gordon","2020-04-01","9","216","2","30","8.2","11.3"
"Gordon","2020-04-02","11","227","0","30","8.2","8.9"
"Gordon","2020-04-03","7","234","1","31","10.2","6.9"
"Gordon","2020-04-04","6","240","0","31","6.3","6.9"
"Gordon","2020-04-05","2","242","0","31","6.3","5.1"
"Gordon","2020-04-06","12","254","1","32","7.5","5.7"
"Gordon","2020-04-07","7","261","0","32","6.4","5.7"
"Gordon","2020-04-08","29","290","11","43","8.7","8.4"
"Gordon","2020-04-09","8","298","2","45","12.2","10.2"
"Gordon","2020-04-10","9","307","2","47","13.4","11.8"
"Gordon","2020-04-11","6","313","0","47","13.4","9.8"
"Gordon","2020-04-12","6","319","1","48","15.7","11"
"Gordon","2020-04-13","10","329","0","48","14.5","11"
"Gordon","2020-04-14","20","349","3","51","16.7","11.5"
"Gordon","2020-04-15","37","386","7","58","14","11.3"
"Gordon","2020-04-16","24","410","3","61","12.2","12.2"
"Gordon","2020-04-17","35","445","2","63","9.8","11.6"
"Gordon","2020-04-18","8","453","2","65","13.4","13.4"
"Gordon","2020-04-19","4","457","1","66","14.6","15.2"
"Gordon","2020-04-20","32","489","2","68","15.5","15"
"Gordon","2020-04-21","29","518","4","72","15.3","16"
"Gordon","2020-04-22","32","550","3","75","13.9","14"
"Gordon","2020-04-23","23","573","2","77","13.4","12.8"
"Gordon","2020-04-24","145","718","1","78","12.7","11.3"
"Gordon","2020-04-25","116","834","2","80","9.4","11.4"
"Gordon","2020-04-26","32","866","0","80","5.8","10.2"
"Gordon","2020-04-27","199","1065","0","80","4.9","10.2"
"Gordon","2020-04-28","65","1130","5","85","4","9.7"
"Gordon","2020-04-29","127","1257","3","88","3","8.5"
"Gordon","2020-04-30","143","1400","32","120","5","9.2"
"Gordon","2020-05-01","71","1471","1","121","5.1","8.9"
"Gordon","2020-05-02","16","1487","1","122","5.7","7.5"
"Gordon","2020-05-03","8","1495","0","122","5.7","5.8"
"Gordon","2020-05-04","27","1522","0","122","5.7","5.3"
"Gordon","2020-05-05","33","1555","3","125","5.9","5"
"Gordon","2020-05-06","32","1587","1","126","6","4.5"
"Gordon","2020-05-07","16","1603","0","126","2.8","3.9"
"Gordon","2020-05-08","30","1633","3","129","4.1","4.6"
"Gordon","2020-05-09","27","1660","1","130","3.7","4.7"
"Gordon","2020-05-10","11","1671","1","131","5","5.4"
"Gordon","2020-05-11","54","1725","1","132","5.3","5.5"
"Gordon","2020-05-12","48","1773","1","133","4.3","5.1"
"Gordon","2020-05-13","44","1817","2","135","4.5","5.3"
"Gordon","2020-05-14","29","1846","2","137","5.5","4.1"
"Gordon","2020-05-15","28","1874","0","137","4","4"
"Gordon","2020-05-16","16","1890","0","137","3.5","3.6"
"Gordon","2020-05-17","6","1896","0","137","2.2","3.6"
"Gordon","2020-05-18","32","1928","1","138","2.4","3.8"
"Gordon","2020-05-19","61","1989","0","138","2.1","3.2"
"Gordon","2020-05-20","39","2028","1","139","1.8","3.1"
"Gordon","2020-05-21","42","2070","3","142","1.8","3.6"
"Gordon","2020-05-22","35","2105","3","145","3.1","3.5"
"Gordon","2020-05-23","21","2126","0","145","3.1","3.3"
"Gordon","2020-05-24","12","2138","1","146","4.2","3.2"
"Gordon","2020-05-25","10","2148","1","147","5.2","3.8"
"Gordon","2020-05-26","63","2211","4","151","6.1","4.1"
"Gordon","2020-05-27","54","2265","1","152","6","3.9"
"Gordon","2020-05-28","40","2305","7","159","7.5","4.7"
"Gordon","2020-05-29","51","2356","4","163","7.4","5.2"
"Gordon","2020-05-30","22","2378","1","164","8.1","5.6"
"Gordon","2020-05-31","16","2394","1","165","7.8","6"
"Gordon","2020-06-01","76","2470","3","168","6.9","6.1"
"Gordon","2020-06-02","62","2532","1","169","6.2","6.2"
"Gordon","2020-06-03","74","2606","8","177","7.5","6.8"
"Gordon","2020-06-04","61","2667","3","180","5.7","6.6"
"Gordon","2020-06-05","64","2731","6","186","5.9","6.7"
"Gordon","2020-06-06","18","2749","2","188","6.9","7.5"
"Gordon","2020-06-07","11","2760","2","190","8.6","8.2"
"Gordon","2020-06-08","65","2825","9","199","10","8.4"
"Gordon","2020-06-09","83","2908","4","203","10.4","8.3"
"Gordon","2020-06-10","46","2954","5","208","10.4","9"
"Gordon","2020-06-11","59","3013","2","210","10.2","8"
"Gordon","2020-06-12","42","3055","3","213","9.9","7.9"
"Gordon","2020-06-13","21","3076","2","215","9.7","8.3"
"Gordon","2020-06-14","10","3086","2","217","9.9","9.3"
"Gordon","2020-06-15","30","3116","5","222","10.3","10.2"
"Gordon","2020-06-16","79","3195","3","225","10.2","10.3"
"Gordon","2020-06-17","91","3286","7","232","9.7","10.1"
"Gordon","2020-06-18","42","3328","1","233","9.6","9.9"
"Gordon","2020-06-19","57","3385","5","238","9.8","9.9"
"Gordon","2020-06-20","15","3400","0","238","8.5","9.1"
"Gordon","2020-06-21","20","3420","6","244","9.9","9.9"
"Gordon","2020-06-22","47","3467","5","249","9","9.7"
"Gordon","2020-06-23","85","3552","8","257","9.8","10"
"Gordon","2020-06-24","63","3615","8","265","10.6","10.2"
"Gordon","2020-06-25","53","3668","6","271","11.8","10.7"
"Gordon","2020-06-26","58","3726","5","276","11.8","10.8"
"Gordon","2020-06-27","20","3746","3","279","14","11.2"
"Gordon","2020-06-28","24","3770","6","285","13.2","11.6"
"Gordon","2020-06-29","60","3830","10","295","14.1","11.6"
"Gordon","2020-06-30","63","3893","9","304","14.8","12.3"
"Gordon","2020-07-01","55","3948","8","312","15.1","12.8"
"Gordon","2020-07-02","63","4011","4","316","14.4","13.1"
"Gordon","2020-07-03","39","4050","4","320","14.6","13.2"
"Gordon","2020-07-04","15","4065","2","322","14.3","14.2"
"Gordon","2020-07-05","16","4081","3","325","13.5","13.3"
"Gordon","2020-07-06","221","4302","21","346","12.4","13.3"
"Gordon","2020-07-07","192","4494","18","364","11.7","13.3"
"Gordon","2020-07-08","197","4691","15","379","10.7","12.9"
"Gordon","2020-07-09","180","4871","27","406","12","13.2"
"Gordon","2020-07-10","136","5007","17","423","12.3","13.4"
"Gordon","2020-07-11","27","5034","4","427","12.5","13.4"
"Gordon","2020-07-12","25","5059","7","434","13.8","13.6"
"Gordon","2020-07-13","105","5164","23","457","15.6","14"
"Gordon","2020-07-14","101","5265","14","471","16.2","14"
"Gordon","2020-07-15","79","5344","16","487","18","14.4"
"Gordon","2020-07-16","92","5436","14","501","18.1","15"
"Gordon","2020-07-17","84","5520","12","513","18.3","15.3"
"Gordon","2020-07-18","57","5577","18","531","20.7","16.6"
"Gordon","2020-07-19","21","5598","3","534","18.8","16.3"
"Gordon","2020-07-20","222","5820","44","578","18.5","17"
"Gordon","2020-07-21","124","5944","24","602","19.3","17.7"
"Gordon","2020-07-22","134","6078","25","627","19","18.5"
"Gordon","2020-07-23","207","6285","31","658","19","18.5"
"Gordon","2020-07-24","192","6477","26","684","18.9","18.6"
"Gordon","2020-07-25","60","6537","17","701","18.4","19.6"
"Gordon","2020-07-26","22","6559","5","706","19.6","19.2"
"Gordon","2020-07-27","225","6784","26","732","18.4","18.5"
"Gordon","2020-07-28","212","6996","39","771","18.3","18.8"
"Gordon","2020-07-29","173","7169","31","802","18.2","18.6"
"Gordon","2020-07-30","177","7346","23","825","17.9","18.5"
"Gordon","2020-07-31","175","7521","24","849","17.9","18.4"
"Gordon","2020-08-01","39","7560","8","857","16.8","17.6"
"Gordon","2020-08-02","29","7589","7","864","17","18.3"
"Gordon","2020-08-03","187","7776","19","883","16.8","17.6"
"Gordon","2020-08-04","306","8082","36","919","15.9","17.1"
"Gordon","2020-08-05","275","8357","44","963","15.6","16.9"
"Gordon","2020-08-06","137","8494","10","973","14.8","16.4"
"Gordon","2020-08-07","174","8668","16","989","14.2","16.1"
"Gordon","2020-08-08","33","8701","6","995","13.8","15.3"
"Gordon","2020-08-09","29","8730","6","1001","13.3","15.2"
"Gordon","2020-08-10","209","8939","23","1024","13.4","15.1"
"Gordon","2020-08-11","199","9138","16","1040","12.9","14.4"
"Gordon","2020-08-12","168","9306","10","1050","11.5","13.5"
"Gordon","2020-08-13","166","9472","13","1063","11.6","13.2"
"Gordon","2020-08-14","170","9642","12","1075","11.3","12.7"
"Gordon","2020-08-15","44","9686","3","1078","9.6","11.7"
"Gordon","2020-08-16","35","9721","9","1087","10.3","11.8"
"Gordon","2020-08-17","89","9810","17","1104","11.5","12.5"
"Gordon","2020-08-18","234","10044","15","1119","11.3","12.1"
"Gordon","2020-08-19","188","10232","10","1129","11.2","11.3"
"Gordon","2020-08-20","193","10425","6","1135","10.5","11"
"Gordon","2020-08-21","189","10614","11","1146","10.3","10.8"
"Gordon","2020-08-22","58","10672","3","1149","10.1","9.9"
"Gordon","2020-08-23","23","10695","6","1155","10.1","10.2"
"Gordon","2020-08-24","171","10866","11","1166","8.3","9.9"
"Gordon","2020-08-25","242","11108","11","1177","8.1","9.7"
"Gordon","2020-08-26","173","11281","11","1188","8.2","9.7"
"Gordon","2020-08-27","170","11451","16","1204","9.1","9.8"
"Gordon","2020-08-28","165","11616","18","1222","9.8","10.1"
"Gordon","2020-08-29","35","11651","2","1224","9.9","10"
"Gordon","2020-08-30","18","11669","5","1229","10.2","10.2"
"Gordon","2020-08-31","157","11826","13","1242","10.4","9.4"
"Gordon","2020-09-01","243","12069","14","1256","10.6","9.3"
"Gordon","2020-09-02","202","12271","11","1267","10.5","9.3"
"Gordon","2020-09-03","78","12349","8","1275","10.6","9.9"
"Gordon","2020-09-04","96","12445","8","1283","10.2","10"
"Gordon","2020-09-05","52","12497","4","1287","10.5","10.2"
"Gordon","2020-09-06","19","12516","2","1289","8","9.1"
"Gordon","2020-09-07","23","12539","4","1293","9.3","9.9"
"Gordon","2020-09-08","227","12766","31","1324","10.5","10.5"
"Gordon","2020-09-09","174","12940","17","1341","11.1","10.8"
"Gordon","2020-09-10","112","13052","10","1351","10.9","10.7"
"Gordon","2020-09-11","127","13179","8","1359","10.6","10.4"
"Gordon","2020-09-12","25","13204","2","1361","10.7","10.6"
"Gordon","2020-09-13","29","13233","4","1365","11.1","9.6"
"Gordon","2020-09-14","115","13348","8","1373","9.6","9.5"
"Gordon","2020-09-15","276","13624","19","1392","8.7","9.6"
"Gordon","2020-09-16","186","13810","13","1405","8.3","9.7"
"Gordon","2020-09-17","116","13926","4","1409","7.5","9.2"
"Gordon","2020-09-18","118","14044","4","1413","7.1","8.8"
"Gordon","2020-09-19","58","14102","5","1418","7.2","8.9"
"Gordon","2020-09-20","19","14121","4","1422","8.2","9.7"
"Gordon","2020-09-21","85","14206","8","1430","8.5","9.1"
"Gordon","2020-09-22","294","14500","18","1448","8.4","8.5"
"Gordon","2020-09-23","157","14657","13","1461","8.6","8.4"
"Gordon","2020-09-24","90","14747","5","1466","8.9","8.2"
"Gordon","2020-09-25","90","14837","6","1472","9.4","8.2"
"Gordon","2020-09-26","48","14885","10","1482","11.1","9.1"
"Gordon","2020-09-27","24","14909","2","1484","9.3","8.8"
"Gordon","2020-09-28","91","15000","11","1495","9.7","9.1"
"Gordon","2020-09-29","244","15244","12","1507","9.5","9"
"Gordon","2020-09-30","142","15386","9","1516","9.2","8.9"
"Gordon","2020-10-01","78","15464","6","1522","9.6","9.2"
"Gordon","2020-10-02","93","15557","4","1526","9.2","9.3"
"Gordon","2020-10-03","60","15617","2","1528","6.7","8.9"
"Gordon","2020-10-04","24","15641","0","1528","5.5","7.4"
"Gordon","2020-10-05","93","15734","6","1534","4.7","7.2"
"Gordon","2020-10-06","258","15992","27","1561","5.5","7.5"
"Gordon","2020-10-07","181","16173","12","1573","5.6","7.4"
"Gordon","2020-10-08","143","16316","19","1592","6.4","8"
"Gordon","2020-10-09","122","16438","17","1609","7.7","8.5"
"Gordon","2020-10-10","99","16537","17","1626","9.7","8.2"
"Gordon","2020-10-11","43","16580","8","1634","12.4","8.9"
"Gordon","2020-10-12","138","16718","27","1661","14.2","9.5"
"Gordon","2020-10-13","362","17080","44","1705","14.5","10"
"Gordon","2020-10-14","266","17346","36","1741","15.5","10.5"
"Gordon","2020-10-15","109","17455","14","1755","15.4","10.9"
"Gordon","2020-10-16","152","17607","18","1773","15.1","11.4"
"Gordon","2020-10-17","71","17678","15","1788","15.7","12.7"
"Gordon","2020-10-18","37","17715","13","1801","18","15.2"
"Gordon","2020-10-19","107","17822","20","1821","17.9","16.1"
"Gordon","2020-10-20","386","18208","50","1871","18","16.2"
"Gordon","2020-10-21","263","18471","34","1905","17.9","16.7"
"Gordon","2020-10-22","112","18583","18","1923","18.4","16.9"
"Gordon","2020-10-23","138","18721","15","1938","18.3","16.7"
"Gordon","2020-10-24","67","18788","12","1950","17.8","16.7"
"Gordon","2020-10-25","51","18839","9","1959","15.3","16.7"
"Gordon","2020-10-26","125","18964","19","1978","14.8","16.4"
"Gordon","2020-10-27","346","19310","33","2011","14.3","16.2"
"Gordon","2020-10-28","276","19586","30","2041","14","16"
"Gordon","2020-10-29","157","19743","24","2065","13.9","16.1"
"Gordon","2020-10-30","118","19861","6","2071","13.1","15.7"
"Gordon","2020-10-31","56","19917","9","2080","12.8","15.3"
"Gordon","2020-11-01","37","19954","5","2085","12.2","13.8"
"Gordon","2020-11-02","114","20068","16","2101","12.1","13.4"
"Gordon","2020-11-03","245","20313","23","2124","12","13.2"
"Gordon","2020-11-04","209","20522","22","2146","12","13"
"Gordon","2020-11-05","122","20644","7","2153","10.6","12.3"
"Gordon","2020-11-06","134","20778","10","2163","11","12"
"Gordon","2020-11-07","71","20849","11","2174","10.9","11.8"
"Gordon","2020-11-08","40","20889","7","2181","11.4","11.8"
"Gordon","2020-11-09","137","21026","27","2208","12.3","12.2"
"Gordon","2020-11-10","275","21301","56","2264","13.8","12.9"
"Gordon","2020-11-11","242","21543","36","2300","14.4","13.2"
"Gordon","2020-11-12","153","21696","15","2315","15","12.8"
"Gordon","2020-11-13","134","21830","12","2327","15.2","13.1"
"Gordon","2020-11-14","113","21943","14","2341","14.8","12.8"
"Gordon","2020-11-15","44","21987","12","2353","16.2","13.8"
"Gordon","2020-11-16","116","22103","23","2376","16.2","14.2"
"Gordon","2020-11-17","396","22499","61","2437","15.5","14.7"
"Gordon","2020-11-18","280","22779","43","2480","15.6","15"
"Gordon","2020-11-19","115","22894","14","2494","15.9","15.5"
"Gordon","2020-11-20","158","23052","17","2511","16.2","15.7"
"Gordon","2020-11-21","68","23120","13","2524","17.1","16"
"Gordon","2020-11-22","57","23177","8","2532","15.2","15.7"
"Gordon","2020-11-23","121","23298","14","2546","14.1","15.1"
"Gordon","2020-11-24","452","23750","69","2615","14","14.8"
"Gordon","2020-11-25","332","24082","51","2666","14","14.8"
"Gordon","2020-11-26","25","24107","2","2668","13.4","14.7"
"Gordon","2020-11-27","73","24180","17","2685","15.2","15.7"
"Gordon","2020-11-28","82","24262","13","2698","14.8","15.9"
"Gordon","2020-11-29","55","24317","12","2710","15.9","15.6"
"Gordon","2020-11-30","163","24480","24","2734","16.3","15.2"
"Gordon","2020-12-01","355","24835","43","2777","15.9","15"
"Gordon","2020-12-02","300","25135","45","2822","15.8","14.9"
"Gordon","2020-12-03","168","25303","25","2847","16.8","15.1"
"Gordon","2020-12-04","179","25482","22","2869","15.2","15.2"
"Gordon","2020-12-05","59","25541","11","2880","15.6","15.2"
"Gordon","2020-12-06","63","25604","13","2893","15.5","15.7"
"Gordon","2020-12-07","164","25768","29","2922","15.9","16.1"
"Gordon","2020-12-08","390","26158","52","2974","16.1","16"
"Gordon","2020-12-09","336","26494","34","3008","15.4","15.6"
"Gordon","2020-12-10","170","26664","16","3024","14.6","15.7"
"Gordon","2020-12-11","127","26791","23","3047","15.4","15.3"
"Gordon","2020-12-12","86","26877","14","3061","15.1","15.4"
"Gordon","2020-12-13","56","26933","13","3074","15.5","15.5"
"Gordon","2020-12-14","130","27063","18","3092","14.9","15.4"
"Gordon","2020-12-15","453","27516","50","3142","14.6","15.3"
"Gordon","2020-12-16","396","27912","63","3205","15.4","15.4"
"Gordon","2020-12-17","106","28018","15","3220","16.1","15.3"
"Gordon","2020-12-18","121","28139","21","3241","16","15.7"
"Gordon","2020-12-19","70","28209","14","3255","16.5","15.8"
"Gordon","2020-12-20","53","28262","16","3271","17.5","16.5"
"Gordon","2020-12-21","125","28387","18","3289","17.6","16.2"
"Gordon","2020-12-22","457","28844","70","3359","18.2","16.4"
"Gordon","2020-12-23","333","29177","55","3414","18.3","16.8"
"Gordon","2020-12-24","50","29227","8","3422","18.5","17.3"
"Gordon","2020-12-25","30","29257","12","3434","21.8","18.9"
"Gordon","2020-12-26","71","29328","21","3455","23.1","19.8"
"Gordon","2020-12-27","79","29407","24","3479","23.2","20.3"
"Gordon","2020-12-28","174","29581","39","3518","24.3","20.9"
"Gordon","2020-12-29","530","30111","102","3620","24.9","21.5"
"Gordon","2020-12-30","394","30505","72","3692","25.1","21.7"
"Gordon","2020-12-31","97","30602","19","3711","25.6","22.1"
"Gordon","2021-01-01","42","30644","25","3736","28.4","25.1"
"Gordon","2021-01-02","60","30704","15","3751","27.8","25.5"
"Gordon","2021-01-03","52","30756","14","3765","27.3","25.2"
"Gordon","2021-01-04","78","30834","15","3780","26.8","25.6"
"Gordon","2021-01-05","642","31476","121","3901","26.8","25.8"
"Gordon","2021-01-06","399","31875","52","3953","26","25.6"
"Gordon","2021-01-07","123","31998","18","3971","25.3","25.5"
"Gordon","2021-01-08","128","32126","19","3990","18.9","23.7"
"Gordon","2021-01-09","72","32198","26","4016","20.5","24.1"
"Gordon","2021-01-10","69","32267","20","4036","20.8","24"
"Gordon","2021-01-11","121","32388","24","4060","20.9","23.9"
"Gordon","2021-01-12","440","32828","66","4126","20.3","23.6"
"Gordon","2021-01-13","428","33256","55","4181","20.3","23.2"
"Gordon","2021-01-14","116","33372","19","4200","20.6","22.9"
"Gordon","2021-01-15","127","33499","25","4225","21.3","20.1"
"Gordon","2021-01-16","79","33578","13","4238","18.5","19.5"
"Gordon","2021-01-17","47","33625","10","4248","17.4","19.1"
"Gordon","2021-01-18","121","33746","24","4272","17.4","19.1"
"Gordon","2021-01-19","446","34192","58","4330","17.1","18.7"
"Gordon","2021-01-20","132","34324","20","4350","17.4","18.9"
"Gordon","2021-01-21","107","34431","11","4361","16.5","18.5"
"Gordon","2021-01-22","124","34555","16","4377","15.6","18.4"
"Gordon","2021-01-23","70","34625","11","4388","15.5","17"
"Gordon","2021-01-24","69","34694","16","4404","15.7","16.5"
"Gordon","2021-01-25","119","34813","23","4427","15.7","16.5"
"Gordon","2021-01-26","398","35211","64","4491","16.1","16.6"
"Gordon","2021-01-27","105","35316","14","4505","15.8","16.6"
"Gordon","2021-01-28","71","35387","10","4515","16.4","16.5"
"Gordon","2021-01-29","78","35465","7","4522","15.8","15.7"
"Gordon","2021-01-30","19","35484","2","4524","15.1","15.3"
"Gordon","2021-01-31","0","35484","0","4524","11.8","13.7"
"Gordon","2021-02-01","0","35484","0","4524","9","12.3"
"Grady","2020-02-01","0","0","0","0",".","."
"Grady","2020-02-02","0","0","0","0",".","."
"Grady","2020-02-03","0","0","0","0",".","."
"Grady","2020-02-04","0","0","0","0",".","."
"Grady","2020-02-05","0","0","0","0",".","."
"Grady","2020-02-06","0","0","0","0",".","."
"Grady","2020-02-07","0","0","0","0","0","."
"Grady","2020-02-08","0","0","0","0","0","."
"Grady","2020-02-09","0","0","0","0","0","."
"Grady","2020-02-10","0","0","0","0","0","."
"Grady","2020-02-11","0","0","0","0","0","."
"Grady","2020-02-12","0","0","0","0","0","."
"Grady","2020-02-13","0","0","0","0","0","."
"Grady","2020-02-14","0","0","0","0","0","0"
"Grady","2020-02-15","0","0","0","0","0","0"
"Grady","2020-02-16","0","0","0","0","0","0"
"Grady","2020-02-17","0","0","0","0","0","0"
"Grady","2020-02-18","0","0","0","0","0","0"
"Grady","2020-02-19","0","0","0","0","0","0"
"Grady","2020-02-20","0","0","0","0","0","0"
"Grady","2020-02-21","0","0","0","0","0","0"
"Grady","2020-02-22","0","0","0","0","0","0"
"Grady","2020-02-23","0","0","0","0","0","0"
"Grady","2020-02-24","0","0","0","0","0","0"
"Grady","2020-02-25","0","0","0","0","0","0"
"Grady","2020-02-26","0","0","0","0","0","0"
"Grady","2020-02-27","0","0","0","0","0","0"
"Grady","2020-02-28","0","0","0","0","0","0"
"Grady","2020-02-29","0","0","0","0","0","0"
"Grady","2020-03-01","0","0","0","0","0","0"
"Grady","2020-03-02","0","0","0","0","0","0"
"Grady","2020-03-03","0","0","0","0","0","0"
"Grady","2020-03-04","0","0","0","0","0","0"
"Grady","2020-03-05","0","0","0","0","0","0"
"Grady","2020-03-06","0","0","0","0","0","0"
"Grady","2020-03-07","0","0","0","0","0","0"
"Grady","2020-03-08","0","0","0","0","0","0"
"Grady","2020-03-09","0","0","0","0","0","0"
"Grady","2020-03-10","0","0","0","0","0","0"
"Grady","2020-03-11","0","0","0","0","0","0"
"Grady","2020-03-12","0","0","0","0","0","0"
"Grady","2020-03-13","0","0","0","0","0","0"
"Grady","2020-03-14","0","0","0","0","0","0"
"Grady","2020-03-15","0","0","0","0","0","0"
"Grady","2020-03-16","1","1","0","0","0","0"
"Grady","2020-03-17","1","2","0","0","0","0"
"Grady","2020-03-18","0","2","0","0","0","0"
"Grady","2020-03-19","2","4","0","0","0","0"
"Grady","2020-03-20","2","6","0","0","0","0"
"Grady","2020-03-21","0","6","0","0","0","0"
"Grady","2020-03-22","0","6","0","0","0","0"
"Grady","2020-03-23","2","8","0","0","0","0"
"Grady","2020-03-24","0","8","0","0","0","0"
"Grady","2020-03-25","1","9","0","0","0","0"
"Grady","2020-03-26","3","12","0","0","0","0"
"Grady","2020-03-27","0","12","0","0","0","0"
"Grady","2020-03-28","0","12","0","0","0","0"
"Grady","2020-03-29","3","15","3","3","14.3","7.1"
"Grady","2020-03-30","3","18","2","5","23.8","11.9"
"Grady","2020-03-31","10","28","4","9","29.5","14.8"
"Grady","2020-04-01","3","31","2","11","39","19.5"
"Grady","2020-04-02","4","35","3","14","49.8","24.9"
"Grady","2020-04-03","6","41","3","17","56.9","28.5"
"Grady","2020-04-04","2","43","2","19","71.2","35.6"
"Grady","2020-04-05","1","44","1","20","71.2","42.7"
"Grady","2020-04-06","3","47","2","22","71.2","47.5"
"Grady","2020-04-07","7","54","5","27","75.7","52.6"
"Grady","2020-04-08","6","60","3","30","73.3","56.2"
"Grady","2020-04-09","24","84","10","40","68.5","59.1"
"Grady","2020-04-10","4","88","2","42","68.5","62.7"
"Grady","2020-04-11","1","89","0","42","54.3","62.7"
"Grady","2020-04-12","3","92","3","45","54.3","62.7"
"Grady","2020-04-13","3","95","2","47","54.3","62.7"
"Grady","2020-04-14","25","120","6","53","47.5","61.6"
"Grady","2020-04-15","3","123","1","54","45.1","59.2"
"Grady","2020-04-16","5","128","3","57","47.7","58.1"
"Grady","2020-04-17","4","132","4","61","54.9","61.7"
"Grady","2020-04-18","2","134","1","62","62","58.1"
"Grady","2020-04-19","0","134","0","62","47.7","51"
"Grady","2020-04-20","1","135","1","63","52.5","53.4"
"Grady","2020-04-21","0","135","0","63","49","48.3"
"Grady","2020-04-22","3","138","1","64","49","47.1"
"Grady","2020-04-23","1","139","0","64","40.5","44.1"
"Grady","2020-04-24","4","143","2","66","33.3","44.1"
"Grady","2020-04-25","1","144","1","67","40.5","51.2"
"Grady","2020-04-26","0","144","0","67","40.5","44.1"
"Grady","2020-04-27","6","150","1","68","28.6","40.5"
"Grady","2020-04-28","3","153","1","69","33.3","41.2"
"Grady","2020-04-29","1","154","0","69","28.6","38.8"
"Grady","2020-04-30","3","157","0","69","28.6","34.5"
"Grady","2020-05-01","2","159","0","69","21.4","27.4"
"Grady","2020-05-02","48","207","0","69","7.1","23.8"
"Grady","2020-05-03","1","208","1","70","21.4","31"
"Grady","2020-05-04","2","210","2","72","33.3","31"
"Grady","2020-05-05","4","214","2","74","35.7","34.5"
"Grady","2020-05-06","1","215","0","74","35.7","32.1"
"Grady","2020-05-07","4","219","2","76","42.9","35.7"
"Grady","2020-05-08","0","219","0","76","42.9","32.1"
"Grady","2020-05-09","0","219","0","76","42.9","25"
"Grady","2020-05-10","100","319","4","80","29.1","25.3"
"Grady","2020-05-11","2","321","0","80","14.9","24.1"
"Grady","2020-05-12","93","414","3","83","8.2","21.9"
"Grady","2020-05-13","1","415","0","83","8.2","21.9"
"Grady","2020-05-14","5","420","0","83","1","21.9"
"Grady","2020-05-15","3","423","2","85","10.6","26.7"
"Grady","2020-05-16","3","426","2","87","20.1","31.5"
"Grady","2020-05-17","0","426","0","87","19.5","24.3"
"Grady","2020-05-18","2","428","0","87","19.5","17.2"
"Grady","2020-05-19","28","456","3","90","20.6","14.4"
"Grady","2020-05-20","6","462","0","90","20.6","14.4"
"Grady","2020-05-21","32","494","4","94","22.4","11.7"
"Grady","2020-05-22","11","505","0","94","12.8","11.7"
"Grady","2020-05-23","49","554","6","100","5.1","12.6"
"Grady","2020-05-24","1","555","0","100","5.1","12.3"
"Grady","2020-05-25","2","557","0","100","5.1","12.3"
